210515;120762;Вёшки;Электросталь;55.918678542;37.562207434;55.747074;38.4115;75;;;4486.600000;1.246278 hours;75762.700000;5027.600000;1.396556 hours;84699.200000
210515;300168;Вёшки;Радумля;55.918678542;37.562207434;56.084394;37.155605;42;;;2473.700000;0.687139 hours;43525.200000;2991.500000;0.830972 hours;42067.200000
210515;2737;Вёшки;Санкт-Петербург;55.918678542;37.562207434;59.869844;30.519603;689;;;26372.900000;7.325806 hours;689740.800000;28824.200000;8.006722 hours;690853.500000
210515;302856;Вёшки;Видное;55.918678542;37.562207434;55.575239899;37.697530594;56;;;2887.300000;0.802028 hours;56726.000000;3023.200000;0.839778 hours;56834.300000
210515;210127;Вёшки;Внуково;55.918678542;37.562207434;55.58783;37.226277;55;;;3070.900000;0.853028 hours;55588.000000;3127.500000;0.868750 hours;55695.000000
210515;218616;Вёшки;Ростов;55.918678542;37.562207434;47.366609;39.716696;1099;;;51769.900000;14.380528 hours;1093850.300000;59006.300000;16.390639 hours;1100735.800000
210515;117501;Вёшки;Подольск;55.918678542;37.562207434;55.413049;37.588278;72;;;3669.000000;1.019167 hours;72958.400000;4025.500000;1.118194 hours;73075.600000
210515;218210;Вёшки;Обухово;55.918678542;37.562207434;55.823819179;38.251653675;55;;;3044.900000;0.845806 hours;55264.700000;3394.600000;0.942944 hours;55407.200000
210515;300864;Вёшки;Шелепаново;55.918678542;37.562207434;56.113127507;37.180021536;41;;;2249.400000;0.624833 hours;41343.500000;3065.900000;0.851639 hours;45951.600000
210515;507;Вёшки;Коледино;55.918678542;37.562207434;55.38614;37.583393;74;;;3654.900000;1.015250 hours;73973.000000;4047.500000;1.124306 hours;74092.400000
210515;159402;Вёшки;Склад СПБ пос Шушары Московское шоссе 107к3с1;55.918678542;37.562207434;59.789885;30.436123;669;;;25919.000000;7.199722 hours;670698.800000;28331.500000;7.869861 hours;671764.400000
210515;205228;Вёшки;Дача;55.918678542;37.562207434;55.65431;37.888459;46;;;2598.200000;0.721722 hours;46247.000000;2761.000000;0.766944 hours;46336.400000
302856;206348;Видное;Алексин;55.575239899;37.697530594;54.437235;37.464906;142;;;6678.000000;1.855000 hours;142962.300000;7350.000000;2.041667 hours;143201.400000
302856;206968;Видное;Новосёлки;55.575239899;37.697530594;55.125659;37.556262;61;;;3001.500000;0.833750 hours;61115.400000;3629.700000;1.008250 hours;61268.300000
302856;206236;Видное;Столбы;55.575239899;37.697530594;55.328742812;37.82100529;36;;;2102.700000;0.584083 hours;36379.700000;2791.000000;0.775278 hours;37337.000000
302856;210515;Видное;Вёшки;55.575239899;37.697530594;55.918678542;37.562207434;53;;;2697.700000;0.749361 hours;53515.900000;2751.400000;0.764278 hours;54129.100000
302856;120762;Видное;Электросталь;55.575239899;37.697530594;55.747074;38.4115;73;;;3878.300000;1.077306 hours;67540.400000;4051.000000;1.125278 hours;67701.100000
302856;218210;Видное;Обухово;55.575239899;37.697530594;55.823819179;38.251653675;53;;;2827.100000;0.785306 hours;53161.700000;3089.300000;0.858139 hours;53283.500000
302856;117501;Видное;Подольск;55.575239899;37.697530594;55.413049;37.588278;30;;;1751.400000;0.486500 hours;30005.100000;2117.900000;0.588306 hours;30123.400000
302856;507;Видное;Коледино;55.575239899;37.697530594;55.38614;37.583393;31;;;1737.300000;0.482583 hours;31019.700000;2139.900000;0.594417 hours;31140.200000
302856;210001;Видное;Новосёлки 2;55.575239899;37.697530594;55.125925956;37.556771605;60;;;2879.200000;0.799778 hours;60627.100000;3495.700000;0.971028 hours;60778.900000
302856;210127;Видное;Внуково;55.575239899;37.697530594;55.58783;37.226277;40;;;2236.900000;0.621361 hours;40652.300000;2593.300000;0.720361 hours;42482.700000
158751;130744;Владикавказ;Краснодар;43.088653;44.644355;45.054324;39.068987;611;;;31524.600000;8.756833 hours;613255.200000;34543.000000;9.595278 hours;611746.800000
158751;208277;Владикавказ;Невинномысск;43.088653;44.644355;44.662695;41.896576;319;;;15829.900000;4.397194 hours;322276.700000;18373.500000;5.103750 hours;320359.300000
158751;206348;Владикавказ;Алексин;43.088653;44.644355;54.437235;37.464906;1617;;;79714.300000;22.142861 hours;1620757.100000;90779.400000;25.216500 hours;1632812.100000
158751;120762;Владикавказ;Электросталь;43.088653;44.644355;55.747074;38.4115;1795;;;86493.200000;24.025889 hours;1797539.200000;100802.600000;28.000722 hours;1835926.700000
158751;218616;Владикавказ;Ростов;43.088653;44.644355;47.366609;39.716696;704;;;35761.200000;9.933667 hours;706443.100000;42123.300000;11.700917 hours;732695.500000
158751;507;Владикавказ;Коледино;43.088653;44.644355;55.38614;37.583393;1730;;;83825.100000;23.284750 hours;1734251.200000;96007.100000;26.668639 hours;1748190.100000
158751;209211;Владикавказ;Махачкала;43.088653;44.644355;43.03146948;47.433087104;274;;;12600.400000;3.500111 hours;274852.000000;16926.100000;4.701694 hours;272396.000000
144649;300219;Владимир;Вологда 2;56.09682;40.354817;59.207319;39.800209;431;;;24123.900000;6.701083 hours;432093.100000;30631.300000;8.508694 hours;434254.600000
144649;206348;Владимир;Алексин;56.09682;40.354817;54.437235;37.464906;341;;;15006.900000;4.168583 hours;344272.700000;15905.300000;4.418139 hours;341636.400000
144649;206236;Владимир;Столбы;56.09682;40.354817;55.328742812;37.82100529;224;;;10152.700000;2.820194 hours;228465.000000;11379.700000;3.161028 hours;232768.700000
144649;117986;Владимир;Казань;56.09682;40.354817;55.848147;48.843685;641;;;33188.200000;9.218944 hours;629683.800000;36913.500000;10.253750 hours;680418.300000
144649;120762;Владимир;Электросталь;56.09682;40.354817;55.747074;38.4115;141;;;7137.600000;1.982667 hours;158443.300000;7820.900000;2.172472 hours;158849.100000
144649;218402;Владимир;СЦ Иваново Окружная;56.09682;40.354817;56.951769;40.941105;118;;;6701.800000;1.861611 hours;118053.800000;7852.200000;2.181167 hours;117756.300000
144649;218210;Владимир;Обухово;56.09682;40.354817;55.823819179;38.251653675;147;;;7426.400000;2.062889 hours;161108.300000;8268.000000;2.296667 hours;161547.900000
144649;507;Владимир;Коледино;56.09682;40.354817;55.38614;37.583393;244;;;10139.200000;2.816444 hours;229010.400000;10695.200000;2.970889 hours;229575.200000
218402;206348;СЦ Иваново Окружная;Алексин;56.951769;40.941105;54.437235;37.464906;164;;;21352.000000;5.931111 hours;455606.200000;23229.500000;6.452639 hours;453154.300000
